customer_investment_id,customer_id,investment_product_id,investment_product_name,investment_category,provider,investment_type,investment_mode,monthly_amount,initial_investment_amount,total_invested_amount,current_value,start_date,status
INV01049,CUST00578,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,56453,56453,79751.42,2026-06-20,Active
INV01050,CUST00579,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,15000,17357.15,2022-06-08,Active
INV01051,CUST00579,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,53737,53737,60442.97,2022-06-08,Active
INV01052,CUST00580,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,391515,391515,487810.83,2024-08-10,Active
INV01053,CUST00580,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-08-10,Active
INV01054,CUST00580,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,393630,393630,421610.06,2024-08-10,Active
INV01055,CUST00581,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,32100,32100,1091400,1377724.87,2024-05-27,Active
INV01056,CUST00581,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,572358,572358,776440.45,2024-05-27,Active
INV01057,CUST00581,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-05-27,Active
INV01058,CUST00581,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,299037,299037,535394.0,2024-05-27,Active
INV01059,CUST00583,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,406968,406968,445685.17,2019-05-27,Active
INV01060,CUST00584,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1300000,1394241.68,2024-02-01,Active
INV01061,CUST00584,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,213252,213252,253762.87,2024-02-01,Active
INV01062,CUST00584,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-02-01,Active
INV01063,CUST00584,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,215675,215675,215190.04,2024-02-01,Active
INV01064,CUST00584,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,19901,19901,28049.8,2024-02-01,Active
INV01065,CUST00585,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,38952,38952,895896,1064476.88,2022-12-03,Active
INV01066,CUST00585,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,37925,37925,50181.87,2022-12-03,Active
INV01067,CUST00586,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,16500,20660.88,2023-12-07,Active
INV01068,CUST00586,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,40794,40794,56865.49,2023-12-07,Active
INV01069,CUST00586,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,7690,7690,53830,58343.68,2023-12-07,Active
INV01070,CUST00586,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-12-07,Active
INV01071,CUST00586,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,286314,286314,490696.22,2023-12-07,Active
INV01072,CUST00586,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,119786,119786,117450.75,2023-12-07,Active
INV01073,CUST00587,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1500000,1742245.82,2021-06-01,Active
INV01074,CUST00587,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,1721652,1721652,1750374.38,2021-06-01,Active
INV01075,CUST00587,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2021-06-01,Active
INV01076,CUST00587,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,733926,733926,885459.65,2021-06-01,Active
INV01077,CUST00587,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,34650,34650,45975.44,2021-06-01,Active
INV01078,CUST00588,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5385,5385,26925,32470.37,2025-06-21,Active
INV01079,CUST00588,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,488342,488342,639625.22,2025-06-21,Active
INV01080,CUST00588,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-06-21,Active
INV01081,CUST00588,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,111137,111137,126076.45,2025-06-21,Active
INV01082,CUST00589,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,11787,11787,318249,385218.06,2026-04-21,Active
INV01083,CUST00590,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,1822,1822,40084,52269.46,2019-05-07,Active
INV01084,CUST00590,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,23119,23119,31516.81,2019-05-07,Active
INV01085,CUST00591,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,8002,8002,264066,314112.27,2022-01-26,Active
INV01086,CUST00591,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,84678,84678,109098.61,2022-01-26,Active
INV01087,CUST00592,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1300000,1482660.02,2023-05-22,Active
INV01088,CUST00592,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-05-22,Active
INV01089,CUST00592,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,95859,95859,79081.25,2023-05-22,Active
INV01090,CUST00593,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5043,5043,50430,67476.13,2021-05-25,Active
INV01091,CUST00593,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,25474,25474,29087.29,2021-05-25,Active
INV01092,CUST00594,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,45552,45552,64940.31,2025-04-04,Active
INV01093,CUST00594,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-04-04,Active
INV01094,CUST00594,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,147330,147330,190139.67,2025-04-04,Active
INV01095,CUST00595,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,70772,70772,89177.49,2023-04-17,Active
INV01096,CUST00595,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-04-17,Active
INV01097,CUST00595,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,66383,66383,94730.17,2023-04-17,Active
INV01098,CUST00596,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,15500,20774.51,2026-07-10,Active
INV01099,CUST00596,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,52174,52174,60350.91,2026-07-10,Active
INV01100,CUST00598,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,15525,15525,341550,408762.44,2020-09-07,Active
INV01101,CUST00599,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,7343,7343,80773,85680.74,2021-08-11,Active
INV01102,CUST00599,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,97794,97794,132005.36,2021-08-11,Active
INV01103,CUST00599,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3429,3429,65151,72645.1,2021-08-11,Active
INV01104,CUST00600,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,2774,2774,24966,26596.44,2026-05-15,Active
INV01105,CUST00600,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,59423,59423,79877.57,2026-05-15,Active
INV01106,CUST00601,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,8258,8258,206450,204953.67,2024-08-14,Active
INV01107,CUST00601,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,9649,9649,11975.84,2024-08-14,Active
INV01108,CUST00603,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,4500,5690.33,2021-11-30,Active
INV01109,CUST00603,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1941,1941,60171,63002.65,2021-11-30,Active
INV01110,CUST00603,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2021-11-30,Active
INV01111,CUST00603,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,432461,432461,547662.99,2021-11-30,Active
INV01112,CUST00604,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,2000,2520.87,2025-06-10,Active
INV01113,CUST00604,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,54932,54932,78452.85,2025-06-10,Active
INV01114,CUST00604,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2326,2326,30238,31982.9,2025-06-10,Active
INV01115,CUST00605,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,21749,21749,86996,101458.98,2023-11-04,Active
INV01116,CUST00605,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,125829,125829,137669.76,2023-11-04,Active
INV01117,CUST00605,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-11-04,Active
INV01118,CUST00605,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,76711,76711,132086.58,2023-11-04,Active
INV01119,CUST00606,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,52363,52363,53518.86,2026-02-15,Active
INV01120,CUST00606,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1103,1103,34193,37164.84,2026-02-15,Active
INV01121,CUST00607,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,216963,216963,213413.68,2024-03-05,Active
INV01122,CUST00609,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,16500,19995.57,2021-03-04,Active
INV01123,CUST00609,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,172467,172467,206975.28,2021-03-04,Active
INV01124,CUST00609,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1009,1009,6054,6600.07,2021-03-04,Active
INV01125,CUST00610,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,11257,11257,348967,381958.54,2017-11-28,Active
INV01126,CUST00611,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1750000,1725149.15,2023-10-25,Active
INV01127,CUST00611,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,24498,24498,783936,822644.53,2023-10-25,Active
INV01128,CUST00611,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-10-25,Active
INV01129,CUST00611,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,270242,270242,421138.7,2023-10-25,Active
INV01130,CUST00611,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,122428,122428,151756.75,2023-10-25,Active
INV01131,CUST00611,INV013,Wealth Management Service,Wealth Management,HDFC Bank,Portfolio Management,Managed,0,9740020,9740020,11483276.68,2023-10-25,Active
INV01132,CUST00612,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,599,599,14376,16822.27,2019-04-11,Active
INV01133,CUST00612,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,158036,158036,159418.89,2019-04-11,Active
INV01134,CUST00614,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,3000,3032.54,2021-09-16,Active
INV01135,CUST00614,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1327,1327,22559,24926.47,2021-09-16,Active
INV01136,CUST00615,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,25524,25524,382860,408165.94,2024-10-29,Active
INV01137,CUST00615,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,538695,538695,609693.28,2024-10-29,Active
INV01138,CUST00615,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,7814,7814,273490,283157.07,2024-10-29,Active
INV01139,CUST00615,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2024-10-29,Active
INV01140,CUST00615,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,104035,104035,175739.55,2024-10-29,Active
INV01141,CUST00616,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,24354,24354,219186,278031.86,2025-08-11,Active
INV01142,CUST00616,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,49981,49981,47284.91,2025-08-11,Active
INV01143,CUST00616,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,10049,10049,90441,99835.55,2025-08-11,Active
INV01144,CUST00617,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,9674,9674,338590,428194.9,2023-08-13,Active
INV01145,CUST00617,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,7740,7740,46440,48822.98,2023-08-13,Active
INV01146,CUST00618,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,34404,34404,42127.39,2026-01-13,Active
INV01147,CUST00618,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,13498,13498,269960,291506.94,2026-01-13,Active
INV01148,CUST00618,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-01-13,Active
INV01149,CUST00618,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,234976,234976,306801.68,2026-01-13,Active
INV01150,CUST00620,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,15500,15348.22,2021-06-08,Active
INV01151,CUST00620,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,186548,186548,249900.26,2021-06-08,Active
INV01152,CUST00620,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,12065,12065,229235,255061.4,2021-06-08,Active
INV01153,CUST00620,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2021-06-08,Active
INV01154,CUST00620,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,167682,167682,153380.12,2021-06-08,Active
INV01155,CUST00621,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,22700,22700,749100,899776.56,2018-01-27,Active
INV01156,CUST00621,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,6416,6416,205312,216734.24,2018-01-27,Active
INV01157,CUST00624,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,39935,39935,57107.61,2023-05-09,Active
INV01158,CUST00626,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,27789,27789,639147,721129.89,2023-03-27,Active
INV01159,CUST00626,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,145452,145452,187895.66,2023-03-27,Active
INV01160,CUST00626,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2061,2061,16488,17274.61,2023-03-27,Active
INV01161,CUST00628,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,12500,14770.92,2018-09-25,Active
INV01162,CUST00628,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,12062,12062,96496,103386.81,2018-09-25,Active
INV01163,CUST00628,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2018-09-25,Active
INV01164,CUST00628,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,310757,310757,509373.13,2018-09-25,Active
INV01165,CUST00629,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,3293,3293,95497,119554.98,2022-10-15,Active
INV01166,CUST00629,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,77904,77904,112622.01,2022-10-15,Active
INV01167,CUST00630,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,500,500,6000,6145.62,2024-11-22,Active
INV01168,CUST00631,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,2447,2447,66069,71780.33,2023-02-27,Active
INV01169,CUST00631,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,44350,44350,60088.13,2023-02-27,Active
INV01170,CUST00632,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,286427,286427,282054.65,2022-07-11,Active
INV01171,CUST00632,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-07-11,Active
INV01172,CUST00632,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,209558,209558,226104.82,2022-07-11,Active
INV01173,CUST00633,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,14317,14317,472461,537999.19,2022-11-17,Active
INV01174,CUST00633,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,35568,35568,46440.38,2022-11-17,Active
INV01175,CUST00633,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,4269,4269,128070,140901.85,2022-11-17,Active
INV01176,CUST00634,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,20113,20113,603390,671001.11,2023-04-07,Active
INV01177,CUST00634,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,87432,87432,94889.11,2023-04-07,Active
INV01178,CUST00638,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,5500,6723.82,2020-09-17,Active
INV01179,CUST00638,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,185024,185024,248649.48,2020-09-17,Active
INV01180,CUST00639,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,6689,6689,40134,41086.02,2021-09-02,Active
INV01181,CUST00639,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,57045,57045,65531.89,2021-09-02,Active
INV01182,CUST00639,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2259,2259,54216,55664.56,2021-09-02,Active
INV01183,CUST00639,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2021-09-02,Active
INV01184,CUST00639,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,72333,72333,101132.36,2021-09-02,Active
INV01185,CUST00640,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,17935,17935,520115,678386.41,2022-11-05,Active
INV01186,CUST00640,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2022-11-05,Active
INV01187,CUST00640,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,62417,62417,87113.65,2022-11-05,Active
INV01188,CUST00641,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,8820,8820,229320,274429.16,2023-04-07,Active
INV01189,CUST00641,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2023-04-07,Active
INV01190,CUST00641,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,33513,33513,55320.22,2023-04-07,Active
INV01191,CUST00642,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,1700000,2182670.63,2026-04-30,Active
INV01192,CUST00642,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,459479,459479,504575.4,2026-04-30,Active
INV01193,CUST00642,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-04-30,Active
INV01194,CUST00642,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,223974,223974,337861.1,2026-04-30,Active
INV01195,CUST00643,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,18059,18059,126413,136506.86,2024-03-24,Active
INV01196,CUST00643,INV001,HDFC Equity Mutual Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,199387,199387,197093.44,2024-03-24,Active
INV01197,CUST00644,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,9000,9512.93,2026-01-18,Active
INV01198,CUST00644,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-01-18,Active
INV01199,CUST00644,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,70445,70445,94423.47,2026-01-18,Active
INV01200,CUST00645,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,1245,1245,4980,4905.81,2022-09-28,Active
INV01201,CUST00645,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,252772,252772,304402.5,2022-09-28,Active
INV01202,CUST00646,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,2500,2920.19,2025-01-15,Active
INV01203,CUST00646,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,109863,109863,112533.52,2025-01-15,Active
INV01204,CUST00647,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,2151,2151,64530,71534.9,2026-03-18,Active
INV01205,CUST00649,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,5882,5882,64702,81467.4,2025-01-15,Active
INV01206,CUST00650,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,1378,1378,17914,18564.59,2023-11-23,Active
INV01207,CUST00652,INV004,HDFC Equity SIP,SIP,HDFC Mutual Fund,SIP,Monthly,50000,50000,200000,205710.66,2019-10-26,Active
INV01208,CUST00652,INV002,HDFC Balanced Advantage Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,977543,977543,1405072.04,2019-10-26,Active
INV01209,CUST00652,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2019-10-26,Active
INV01210,CUST00652,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,400418,400418,349987.32,2019-10-26,Active
INV01211,CUST00653,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,6650,6650,199500,246814.02,2026-05-14,Active
INV01212,CUST00653,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3093,3093,77325,78492.55,2026-05-14,Active
INV01213,CUST00653,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2026-05-14,Active
INV01214,CUST00653,INV009,Equity Trading Account,Stock / Equity,HDFC Securities,Direct Equity,Lumpsum,0,270835,270835,332671.04,2026-05-14,Active
INV01215,CUST00653,INV011,ETF - Nifty 50,ETF,HDFC Securities,ETF,Lumpsum,0,10096,10096,11058.98,2026-05-14,Active
INV01216,CUST00654,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,500,500,10500,11388.25,2025-06-12,Active
INV01217,CUST00654,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,125510,125510,176813.45,2025-06-12,Active
INV01218,CUST00654,INV007,NPS Tier I,NPS,HDFC Pension,NPS,Monthly,3054,3054,18324,19221.22,2025-06-12,Active
INV01219,CUST00655,INV005,HDFC Balanced SIP,SIP,HDFC Mutual Fund,SIP,Monthly,19545,19545,332265,385524.38,2025-08-05,Active
INV01220,CUST00655,INV003,HDFC Liquid Fund,Mutual Fund,HDFC Mutual Fund,Lumpsum,Lumpsum,0,53128,53128,73751.13,2025-08-05,Active
INV01221,CUST00655,INV008,HDFC 3-in-1 Investment Account,Demat,HDFC Securities,Demat Account,One-Time,0,0,0,0,2025-08-05,Active
